means:
211.3338086442732,219.46222359717274,242.14817110765304,
18.899798525046652,150.7533007521689,39.30343365385091,
156.91312051307332,110.44829935858507,27.507783869597652,
54.70317817749971,225.2596579359125,207.26407237079957,
33.43211922769979,30.214808668763347,231.735644891399,
111.11668810566583,228.84975775079602,126.61021411483641,
109.27176851433096,180.88378241830878,100.705088977291,
65.78781484549455,12.866670771062033,11.068122576759588,
158.9993717023279,32.57486419194625,124.63303497306107,
231.38554310377012,172.49362104386577,32.98077787626156,
133.02697736137569,182.50478945844975,30.414620558323083,
105.79553799758072,143.8553525387231,11.571290835839653,
223.27095051780245,41.011832316363865,74.37135577402853,
215.26912975594823,58.16253090742264,21.04974442195442,
18.571102908930065,108.13062673492055,63.155666540025095,
243.8062153883592,87.28396391024567,100.40705100474766,
119.78873741098391,85.15990167196468,210.94341392545107,
235.74129886797058,17.98592519772164,125.35220173323547,
18.40332502309195,214.28175662361969,58.46177108859959,
231.00462136184655,207.21334558647004,121.18083132543657,
161.47951238829052,31.887832884831354,28.947761700046705,
176.45333945732477,239.5353204556069,69.28461658923818,
221.65223851523874,69.10324913870153,135.87376299882655,
232.45096200380996,118.28457768592487,143.84734996393337,
98.07763390155753,175.23085947513835,201.6655369199113,
143.54633979839355,67.40756074804263,75.81423764506765,
229.8254272602015,94.1558497985662,227.47535311008346,
69.5892912569805,122.72165831961951,24.953031039683967,
111.90969615106329,97.94036539269797,141.70614961883132,
49.202748982435025,167.03585323208816,159.4922073366036,
116.80722200004672,143.02458609562945,142.60758700992483,
41.991414416988924,230.67645838053016,124.27870723346149,
11.878673715649649,190.0796609586007,139.01068423575603,
202.3687320463642,126.09684602153155,78.58124963865686,
86.20583694401816,235.40085259065194,24.648690375569906,
24.723399903132208,164.65113196682242,213.25300893903733,
145.4802901921753,152.9048477742498,86.90746875781801,
103.61041261917647,239.8813950393228,221.22808132015365,
89.66626194271258,179.2648111750775,134.16633976966529,
212.63688828179747,73.7347299614423,201.27247556016192,
30.030644827631157,136.77111902299308,118.45072228143744,
58.71129310973202,95.65736926023193,150.969449796965,
186.15503531979164,90.80993983368793,166.34386607085838,
38.680775336244714,70.2951971431345,87.46067742803092,
59.32282207295126,186.02286626539464,56.99200251206381,
157.71338079835496,112.77715033777162,141.82006710723658,
234.35401102525594,157.90640175726978,217.7879389177531,
22.191458921568184,52.34333564099371,156.56265078188792,
66.15780499061357,13.00229660256396,68.62673113178346,
76.10063694416502,118.28398703889535,224.86338138231767,
170.74073430171032,199.726189441873,93.68919183111205,
221.45514009182335,228.35920546153275,200.3713432272398,
109.68800417267485,103.91751900949698,87.77411324387391,
40.38097355230722,62.85634414144444,19.761417065431928,
70.7514317022395,139.6345802471542,124.24629382182826,
143.21631210022704,160.48753812588578,237.05423755010113,
43.0642206396379,129.18962759333485,80.07448276431914,
202.9675398000245,24.06276947896113,208.45272400315156,
139.35573325800286,35.35252510865818,209.83921176503014,
99.78226139269655,37.944724240669444,57.32910543169676,
73.38978578701128,42.518588282927645,183.86608048422326,
177.83956539506636,192.03698584540587,191.75699767213266,
213.6333485831074,144.21752574693633,166.77289257745602,
20.898222771978876,21.23164681155177,64.35578069933172,
